# RefractiveIndex.INFO Si/Franta-20C; Franta et al., Appl. Surf. Sci. 421, 405-419 (2017)
# https://raw.githubusercontent.com/polyanskiy/refractiveindex.info-database/master/database/data/main/Si/nk/Franta-20C.yml
# energy_eV,wavelength_um,n,k
0.00453999913583,273.093,3.41733466281,5.67589759895e-05
0.0045504800047,272.464,3.41730787447,5.67603668379e-05
0.00456095904178,271.838,3.41732663972,5.67610926681e-05
0.0045714695977,271.213,3.41732418381,5.6762262848e-05
0.00458201177431,270.589,3.41732433571,5.67634818572e-05
0.0045925686621,269.967,3.41730582799,5.6765103239e-05
0.00460315721785,269.346,3.41730083031,5.67665929101e-05
0.00461377754292,268.726,3.41731678728,5.67678274616e-05
0.00462441249049,268.108,3.41733593753,5.67691022061e-05
0.00463507925126,267.491,3.41732946164,5.6770896185e-05
0.00464576051799,266.876,3.41732288445,5.67727856725e-05
0.00465647363875,266.262,3.41732089481,5.67746930562e-05
0.00466720114436,265.65,3.41732390103,5.67766118334e-05
0.00467796054166,265.039,3.41732589502,5.677864211e-05
0.00468875192963,264.429,3.41730538871,5.67811412186e-05
0.00469955759397,263.821,3.41732966169,5.67829915596e-05
0.00471037738731,263.215,3.41729793755,5.67858679411e-05
0.00472124711644,262.609,3.41730990339,5.67881142048e-05
0.00473213100513,262.005,3.41731289345,5.67906057836e-05
0.00474302890173,261.403,3.41731212877,5.67932562285e-05
0.00475397710898,260.801,3.41729471339,5.67962801857e-05
0.00476492103827,260.202,3.41730105844,5.67990063286e-05
0.00477591547093,259.603,3.41731163788,5.68017594651e-05
0.00478692379327,259.006,3.41733182108,5.68044506414e-05
0.00479796441314,258.41,3.41729446471,5.68081962977e-05
0.00480901877308,257.816,3.41729264385,5.68114495829e-05
0.00482010544936,257.223,3.41732058921,5.68143066256e-05
0.0048312245364,256.631,3.4173033672,5.68180135369e-05
0.00484235721623,256.041,3.41728457731,5.68218458221e-05
0.00485352232122,255.452,3.41731899071,5.68248930299e-05
0.00486470085732,254.865,3.41730945347,5.68287709548e-05
0.00487591182913,254.279,3.41728378861,5.68330173454e-05
0.00488715532886,253.694,3.4173285736,5.68361926204e-05
0.00489843144878,253.11,3.41730613462,5.68405868078e-05
0.00490972083888,252.528,3.41731051459,5.68446361338e-05
0.00492104285425,251.947,3.41732149417,5.6848677187e-05
0.00493237796378,251.368,3.417283752,5.68536306434e-05
0.00494374569959,250.79,3.417293668,5.68578934335e-05
0.00495514615148,250.213,3.41731013314,5.68621497388e-05
0.00496655951418,249.638,3.41732976075,5.68664562235e-05
0.00497802557586,249.063,3.41728945672,5.68718632253e-05
0.00498948446423,248.491,3.41729327404,5.68766395154e-05
0.00500099622861,247.919,3.41729880664,5.68814910937e-05
0.00501252070556,247.349,3.41729955496,5.68865264848e-05
0.00502407806143,246.78,3.41731816515,5.68913690329e-05
0.00503566838334,246.212,3.41730221396,5.68968918195e-05
0.00504727121142,245.646,3.41729361533,5.69023974318e-05
0.00505890698993,245.081,3.41730982953,5.69075954115e-05
0.00507057580455,244.517,3.4173150198,5.69130828233e-05
0.00508225690804,243.955,3.41731538335,5.69187568409e-05
0.0050939710264,243.394,3.41729591512,5.69248677834e-05
0.00510571824374,242.834,3.41731347267,5.69304688801e-05
0.0051174775215,242.276,3.41730167107,5.69366663397e-05
0.00512929109127,241.718,3.41732776046,5.69423400759e-05
0.00514109537533,241.163,3.41730833924,5.69488800994e-05
0.00515295411624,240.608,3.41731557052,5.69550842947e-05
0.00516482466102,240.055,3.41733198282,5.69612440873e-05
0.00517675002296,239.502,3.41732268928,5.69679413488e-05
0.00518866543908,238.952,3.41732007949,5.69746365712e-05
0.00520063583359,238.402,3.41731533941,5.69814770352e-05
0.00521261775711,237.854,3.41730680286,5.69884908931e-05
0.00522463300282,237.307,3.41730954916,5.69954270223e-05
0.00523668164943,236.761,3.41728920689,5.70028590434e-05
0.00524876377553,236.216,3.41730589158,5.70097845658e-05
0.0052608571368,235.673,3.41730487114,5.70171169085e-05
0.00527298392811,235.131,3.41730980359,5.70244617599e-05
0.0052851442261,234.59,3.41730103902,5.70321473791e-05
0.00529731547398,234.051,3.41729024731,5.703997943e-05
0.00530954291,233.512,3.41732354246,5.70471884718e-05
0.00532178123833,232.975,3.41732588062,5.70550274937e-05
0.00533405316664,232.439,3.41730922167,5.70632973577e-05
0.00534633571506,231.905,3.41729895712,5.70715745082e-05
0.00535865179883,231.372,3.41731523461,5.70795227323e-05
0.00537102475751,230.839,3.4173011697,5.70880924858e-05
0.00538340823593,230.308,3.417303776,5.70964988515e-05
0.00539580198365,229.779,3.4173115016,5.71049351091e-05
0.00540825292912,229.25,3.41729242806,5.71139350403e-05
0.00542071406898,228.723,3.41732221285,5.71222345522e-05
0.00543320895542,228.197,3.41731111973,5.71313338643e-05
0.00544573765768,227.672,3.41730349543,5.71404921508e-05
0.00545827621517,227.149,3.41731807153,5.7149396494e-05
0.0054708726448,226.626,3.41731298178,5.7158747349e-05
0.0054834788439,226.105,3.41729291423,5.71684668222e-05
0.00549611890862,225.585,3.4173110331,5.71776658742e-05
0.00550879290519,225.066,3.41730885499,5.71873232568e-05
0.00552150089958,224.548,3.41730958594,5.71970511038e-05
0.00553421825454,224.032,3.4173180846,5.72067684294e-05
